codigo_ibge,nome,uf,regiao_imediata,regiao_intermediaria,latitude,longitude,populacao_2026
1702554,Augustinópolis,TO,Araguatins,Araguaína,-5.510671,-47.910135,18341
1702703,Aurora do Tocantins,TO,Dianópolis,Gurupi,-12.633814,-46.414741,3415
1702901,Axixá do Tocantins,TO,Araguatins,Araguaína,-5.688750,-47.766110,10799
1703008,Babaçulândia,TO,Araguaína,Araguaína,-7.169226,-47.817641,7498
1703057,Bandeirantes do Tocantins,TO,Colinas do Tocantins,Araguaína,-7.985649,-48.669495,3575
1703073,Barra do Ouro,TO,Araguaína,Araguaína,-7.714922,-47.565678,4691
1703107,Barrolândia,TO,Paraíso do Tocantins,Palmas,-9.877189,-48.807819,4866
1703206,Bernardo Sayão,TO,Colinas do Tocantins,Araguaína,-7.977879,-48.973442,4298
1703305,Bom Jesus do Tocantins,TO,Guaraí,Araguaína,-9.020424,-47.862188,4221
1703602,Brasilândia do Tocantins,TO,Colinas do Tocantins,Araguaína,-8.269508,-48.447692,2009
1703701,Brejinho de Nazaré,TO,Porto Nacional,Palmas,-11.038113,-48.609721,4752
1703800,Buriti do Tocantins,TO,Araguatins,Araguaína,-5.343162,-48.147423,10737
1703826,Cachoeirinha,TO,Tocantinópolis,Araguaína,-6.087187,-47.850750,1973
1703842,Campos Lindos,TO,Araguaína,Araguaína,-8.216732,-46.808434,9028
1703867,Cariri do Tocantins,TO,Gurupi,Gurupi,-11.929545,-49.209990,4184
1703883,Carmolândia,TO,Araguaína,Araguaína,-7.054487,-48.381427,2237
1703891,Carrasco Bonito,TO,Araguatins,Araguaína,-5.345222,-48.024522,3326
1703909,Caseara,TO,Paraíso do Tocantins,Palmas,-9.437129,-49.847877,5047
1704105,Centenário,TO,Guaraí,Araguaína,-9.110506,-47.449218,2088
1704600,Chapada de Areia,TO,Paraíso do Tocantins,Palmas,-10.179562,-49.198575,1585
1705102,Chapada da Natividade,TO,Porto Nacional,Palmas,-11.526250,-47.869433,3169
1705508,Colinas do Tocantins,TO,Colinas do Tocantins,Araguaína,-8.104948,-48.525885,36451
1705557,Combinado,TO,Dianópolis,Gurupi,-12.824386,-46.527564,4916
1705607,Conceição do Tocantins,TO,Dianópolis,Gurupi,-12.176321,-47.305211,3929
1706001,Couto Magalhães,TO,Guaraí,Araguaína,-8.427720,-49.157608,5563
1706100,Cristalândia,TO,Paraíso do Tocantins,Palmas,-10.640690,-49.332255,6349
1706258,Crixás do Tocantins,TO,Gurupi,Gurupi,-11.177197,-49.090176,1491
1706506,Darcinópolis,TO,Araguaína,Araguaína,-6.742180,-47.802577,6130
1707009,Dianópolis,TO,Dianópolis,Gurupi,-11.707336,-46.735934,17905
1707108,Divinópolis do Tocantins,TO,Paraíso do Tocantins,Palmas,-9.703045,-49.342255,7388
1707207,Dois Irmãos do Tocantins,TO,Miracema do Tocantins,Palmas,-9.342174,-49.025938,6311
1707306,Dueré,TO,Gurupi,Gurupi,-11.410432,-49.377510,4289
1707405,Esperantina,TO,Araguatins,Araguaína,-5.316939,-48.553696,7281
1707553,Fátima,TO,Porto Nacional,Palmas,-10.827024,-48.873476,3487
1707652,Figueirópolis,TO,Gurupi,Gurupi,-12.236654,-49.237681,5331
1707702,Filadélfia,TO,Araguaína,Araguaína,-7.481600,-47.763194,7746
1708205,Formoso do Araguaia,TO,Gurupi,Gurupi,-12.156342,-50.132949,19517
1708254,Tabocão,TO,Guaraí,Araguaína,-9.072942,-48.554488,3804
1708304,Goianorte,TO,Guaraí,Araguaína,-8.903584,-48.987837,4824
1709005,Goiatins,TO,Araguaína,Araguaína,-8.029311,-47.497335,12884
1709302,Guaraí,TO,Guaraí,Araguaína,-8.740664,-48.446111,25975
1709500,Gurupi,TO,Gurupi,Gurupi,-11.650713,-48.902339,90818
1709807,Ipueiras,TO,Porto Nacional,Palmas,-11.114025,-48.384479,1625
1710508,Itacajá,TO,Colinas do Tocantins,Araguaína,-8.543228,-47.700448,6950
1710706,Itaguatins,TO,Araguatins,Araguaína,-5.804614,-47.593605,5116
1710904,Itapiratins,TO,Colinas do Tocantins,Araguaína,-8.326181,-48.030192,3692
1711100,Itaporã do Tocantins,TO,Guaraí,Araguaína,-8.468504,-48.728725,2464
1711506,Jaú do Tocantins,TO,Gurupi,Gurupi,-12.776092,-48.628868,3389
1711803,Juarina,TO,Colinas do Tocantins,Araguaína,-8.127612,-49.091769,2311
1711902,Lagoa da Confusão,TO,Paraíso do Tocantins,Palmas,-10.972220,-50.086630,16934
1711951,Lagoa do Tocantins,TO,Palmas,Palmas,-10.327508,-47.467562,3616
1712009,Lajeado,TO,Palmas,Palmas,-9.849763,-48.304856,3595
1712157,Lavandeira,TO,Dianópolis,Gurupi,-12.822537,-46.386447,1679
1712405,Lizarda,TO,Palmas,Palmas,-9.529880,-46.918867,2912
1712454,Luzinópolis,TO,Tocantinópolis,Araguaína,-6.207433,-47.868883,2819
1712504,Marianópolis do Tocantins,TO,Paraíso do Tocantins,Palmas,-9.767142,-49.700769,4812
1712702,Mateiros,TO,Palmas,Palmas,-10.510704,-46.426221,2955
1712801,Maurilândia do Tocantins,TO,Tocantinópolis,Araguaína,-6.034305,-47.600577,3171
1713205,Miracema do Tocantins,TO,Miracema do Tocantins,Palmas,-9.755780,-48.566300,18576
1713304,Miranorte,TO,Miracema do Tocantins,Palmas,-9.392638,-48.696635,13090
1713601,Monte do Carmo,TO,Porto Nacional,Palmas,-10.727670,-48.043583,5614
1713700,Monte Santo do Tocantins,TO,Paraíso do Tocantins,Palmas,-9.981958,-49.081838,2541
1713809,Palmeiras do Tocantins,TO,Tocantinópolis,Araguaína,-6.595814,-47.680655,4806
1713957,Muricilândia,TO,Araguaína,Araguaína,-6.986147,-48.795263,3517
1714203,Natividade,TO,Porto Nacional,Palmas,-11.764245,-47.679894,8950
1714302,Nazaré,TO,Tocantinópolis,Araguaína,-6.334865,-47.763126,4684
1714880,Nova Olinda,TO,Araguaína,Araguaína,-7.640203,-48.367115,10592
1715002,Nova Rosalândia,TO,Paraíso do Tocantins,Palmas,-10.543969,-48.954396,3362
1715101,Novo Acordo,TO,Palmas,Palmas,-10.156821,-47.425709,4134
1715150,Novo Alegre,TO,Dianópolis,Gurupi,-12.898310,-46.566620,1794
1715259,Novo Jardim,TO,Dianópolis,Gurupi,-11.757613,-46.480621,2241
1715507,Oliveira de Fátima,TO,Porto Nacional,Palmas,-10.666136,-48.872600,1228
1715705,Palmeirante,TO,Colinas do Tocantins,Araguaína,-7.867396,-48.152259,4900
1715754,Palmeirópolis,TO,Gurupi,Gurupi,-12.995539,-48.374932,7090
1716109,Paraíso do Tocantins,TO,Paraíso do Tocantins,Palmas,-10.233266,-48.855356,56223
1716208,Paranã,TO,Gurupi,Gurupi,-12.728430,-47.819929,10899
1716307,Pau D'Arco,TO,Araguaína,Araguaína,-7.558292,-48.909545,4030
1716505,Pedro Afonso,TO,Guaraí,Araguaína,-9.228231,-48.004082,15051
1716604,Peixe,TO,Gurupi,Gurupi,-12.054387,-48.591644,9332
1716653,Pequizeiro,TO,Guaraí,Araguaína,-8.369779,-48.937036,5032
1716703,Colméia,TO,Guaraí,Araguaína,-8.883183,-48.736403,9152
1717008,Pindorama do Tocantins,TO,Porto Nacional,Palmas,-11.196781,-47.559438,4602
1717206,Piraquê,TO,Araguaína,Araguaína,-6.735628,-48.269580,2195
1717503,Pium,TO,Paraíso do Tocantins,Palmas,-10.062354,-49.804869,7440
1717800,Ponte Alta do Bom Jesus,TO,Dianópolis,Gurupi,-12.079942,-46.605133,4266
1717909,Ponte Alta do Tocantins,TO,Porto Nacional,Palmas,-10.779425,-47.235570,7905
1718006,Porto Alegre do Tocantins,TO,Dianópolis,Gurupi,-11.537917,-47.047500,2967
1718204,Porto Nacional,TO,Porto Nacional,Palmas,-10.579475,-48.465542,70507
1718303,Praia Norte,TO,Araguatins,Araguaína,-5.485293,-47.778800,9640
1718402,Presidente Kennedy,TO,Guaraí,Araguaína,-8.449583,-48.471763,2983
1718451,Pugmil,TO,Paraíso do Tocantins,Palmas,-10.423142,-48.872505,2215
1718501,Recursolândia,TO,Guaraí,Araguaína,-8.727731,-47.108531,3438
1718550,Riachinho,TO,Araguaína,Araguaína,-6.454304,-48.149470,4020
1718659,Rio da Conceição,TO,Dianópolis,Gurupi,-11.308543,-46.745052,1832
1718709,Rio dos Bois,TO,Miracema do Tocantins,Palmas,-9.249995,-48.451445,2858
1718758,Rio Sono,TO,Palmas,Palmas,-9.637724,-47.486768,4642
1718808,Sampaio,TO,Araguatins,Araguaína,-5.336615,-47.914269,4422
1718840,Sandolândia,TO,Gurupi,Gurupi,-12.423408,-49.884856,3927
1718865,Santa Fé do Araguaia,TO,Araguaína,Araguaína,-7.070187,-48.979633,7575
1718881,Santa Maria do Tocantins,TO,Guaraí,Araguaína,-8.811350,-47.857750,2707
1718899,Santa Rita do Tocantins,TO,Porto Nacional,Palmas,-10.967084,-49.279271,2306
1718907,Santa Rosa do Tocantins,TO,Porto Nacional,Palmas,-11.386921,-48.118046,4809
1719004,Santa Tereza do Tocantins,TO,Palmas,Palmas,-10.300350,-47.736965,2925
1720002,Santa Terezinha do Tocantins,TO,Tocantinópolis,Araguaína,-6.465160,-47.705173,2459
1720101,São Bento do Tocantins,TO,Araguatins,Araguaína,-5.967816,-47.927405,6070
1720150,São Félix do Tocantins,TO,Palmas,Palmas,-10.092007,-46.628986,1919
1720200,São Miguel do Tocantins,TO,Araguatins,Araguaína,-5.553300,-47.611550,14286
1720259,São Salvador do Tocantins,TO,Gurupi,Gurupi,-12.591454,-48.355146,2329
1720309,São Sebastião do Tocantins,TO,Araguatins,Araguaína,-5.252063,-48.339394,4176
1720499,São Valério,TO,Gurupi,Gurupi,-11.795730,-48.146430,4561
1720655,Silvanópolis,TO,Porto Nacional,Palmas,-11.132481,-48.031650,5267
1720804,Sítio Novo do Tocantins,TO,Araguatins,Araguaína,-5.615442,-47.719258,11554
1720853,Sucupira,TO,Gurupi,Gurupi,-12.100573,-48.853473,1583
1720903,Taguatinga,TO,Dianópolis,Gurupi,-12.380035,-46.539240,14153
1720937,Taipas do Tocantins,TO,Dianópolis,Gurupi,-12.150227,-47.001846,2099
1720978,Talismã,TO,Gurupi,Gurupi,-12.667924,-49.038516,2501
1721000,Palmas,TO,Palmas,Palmas,-10.183977,-48.136040,333154
1721109,Tocantínia,TO,Miracema do Tocantins,Palmas,-9.560426,-48.163521,7851
1721208,Tocantinópolis,TO,Tocantinópolis,Araguaína,-6.246628,-47.526332,23246
1721257,Tupirama,TO,Guaraí,Araguaína,-8.915864,-48.254100,2045
1721307,Tupiratins,TO,Colinas do Tocantins,Araguaína,-8.368248,-48.213600,1875
1722081,Wanderlândia,TO,Araguaína,Araguaína,-6.857400,-48.007884,10718
1722107,Xambioá,TO,Araguaína,Araguaína,-6.571340,-48.449077,10591
2100055,Açailândia,MA,Açailândia,Imperatriz,-4.736129,-47.309252,110703
2100105,Afonso Cunha,MA,Caxias,Caxias,-4.200012,-43.284100,6309
2100154,Água Doce do Maranhão,MA,Tutóia - Araioses,São Luís,-2.907500,-42.138125,12474
2100204,Alcântara,MA,São Luís,São Luís,-2.411525,-44.548211,18675
2100303,Aldeias Altas,MA,Caxias,Caxias,-4.571004,-43.412870,23772
2100402,Altamira do Maranhão,MA,Bacabal,Santa Inês - Bacabal,-4.137027,-45.501414,6534
2100436,Alto Alegre do Maranhão,MA,Bacabal,Santa Inês - Bacabal,-4.242382,-44.415891,24515
2100477,Alto Alegre do Pindaré,MA,Santa Inês,Santa Inês - Bacabal,-3.870494,-46.007571,26241
2100501,Alto Parnaíba,MA,Balsas,Imperatriz,-9.533785,-46.235529,11401
2100550,Amapá do Maranhão,MA,Governador Nunes Freire,Santa Inês - Bacabal,-1.694269,-45.934838,7395
2100600,Amarante do Maranhão,MA,Imperatriz,Imperatriz,-5.421004,-46.603060,38337
2100709,Anajatuba,MA,Itapecuru Mirim,São Luís,-3.247212,-44.608035,26275
2100808,Anapurus,MA,Chapadinha,São Luís,-3.542929,-43.128417,14115
2100832,Apicum-Açu,MA,Cururupu,São Luís,-1.537207,-45.063964,17693
2100873,Araguanã,MA,Santa Inês,Santa Inês - Bacabal,-3.055861,-45.793444,11253
2100907,Araioses,MA,Tutóia - Araioses,São Luís,-2.901083,-42.015937,40190
2100956,Arame,MA,Barra do Corda,Imperatriz,-5.024833,-45.981440,27782
2101004,Arari,MA,Viana,São Luís,-3.562082,-44.744773,30585
2101103,Axixá,MA,São Luís,São Luís,-2.852842,-44.097158,12101
2101202,Bacabal,MA,Bacabal,Santa Inês - Bacabal,-4.105493,-44.721003,107874
2101251,Bacabeira,MA,São Luís,São Luís,-2.923150,-44.356244,17498
2101301,Bacuri,MA,Cururupu,São Luís,-1.683338,-45.133054,16957
2101350,Bacurituba,MA,Pinheiro,São Luís,-2.696565,-44.700988,5376
2101400,Balsas,MA,Balsas,Imperatriz,-8.415468,-46.395248,106332
2101509,Barão de Grajaú,MA,São João dos Patos,Presidente Dutra,-6.616393,-43.172783,19524
2101608,Barra do Corda,MA,Barra do Corda,Imperatriz,-5.433840,-45.145180,87830
2101707,Barreirinhas,MA,Barreirinhas,São Luís,-2.838839,-42.968603,68439
2101731,Belágua,MA,Chapadinha,São Luís,-3.108600,-43.476031,8782
2101772,Bela Vista do Maranhão,MA,Santa Inês,Santa Inês - Bacabal,-3.762664,-45.242945,12132
2101806,Benedito Leite,MA,São João dos Patos,Presidente Dutra,-7.164311,-44.600045,5601
2101905,Bequimão,MA,Pinheiro,São Luís,-2.433062,-44.793329,19955
2101939,Bernardo do Mearim,MA,Pedreiras,Santa Inês - Bacabal,-4.655917,-44.716150,5994
2101970,Boa Vista do Gurupi,MA,Governador Nunes Freire,Santa Inês - Bacabal,-1.742576,-46.199419,7792
2102002,Bom Jardim,MA,Santa Inês,Santa Inês - Bacabal,-3.889811,-46.319887,33850
2102036,Bom Jesus das Selvas,MA,Açailândia,Imperatriz,-4.522452,-46.682903,29620
2102077,Bom Lugar,MA,Bacabal,Santa Inês - Bacabal,-4.325245,-45.040680,12333
2102101,Brejo,MA,Chapadinha,São Luís,-3.696420,-42.816273,35382
2102150,Brejo de Areia,MA,Bacabal,Santa Inês - Bacabal,-4.372510,-45.599590,9343
2102200,Buriti,MA,Chapadinha,São Luís,-3.942071,-42.961364,30925
2102309,Buriti Bravo,MA,Timon,Caxias,-5.767600,-43.815843,22937
2102325,Buriticupu,MA,Açailândia,Imperatriz,-4.399581,-46.336530,56590
2102358,Buritirana,MA,Imperatriz,Imperatriz,-5.521388,-47.057535,13098
2102374,Cachoeira Grande,MA,São Luís,São Luís,-3.049213,-43.979852,10057
2102408,Cajapió,MA,Viana,São Luís,-2.884354,-44.625132,10331
2102507,Cajari,MA,Viana,São Luís,-3.398372,-45.047803,16652
2102556,Campestre do Maranhão,MA,Imperatriz,Imperatriz,-6.171732,-47.238516,12522
2102606,Cândido Mendes,MA,Governador Nunes Freire,Santa Inês - Bacabal,-1.597785,-45.654917,20464
2102705,Cantanhede,MA,Itapecuru Mirim,São Luís,-3.650210,-44.268470,25131
2102754,Capinzal do Norte,MA,Pedreiras,Santa Inês - Bacabal,-4.694450,-44.316381,11696
2102804,Carolina,MA,Balsas,Imperatriz,-7.415679,-47.216515,24630
2102903,Carutapera,MA,Governador Nunes Freire,Santa Inês - Bacabal,-1.343956,-46.032309,24950
2103000,Caxias,MA,Caxias,Caxias,-4.874997,-43.340457,163650
2103109,Cedral,MA,Cururupu,São Luís,-1.980139,-44.615611,10448
2103125,Central do Maranhão,MA,Cururupu,São Luís,-2.252633,-44.837493,7209
2103158,Centro do Guilherme,MA,Governador Nunes Freire,Santa Inês - Bacabal,-2.399821,-46.116707,12715
2103174,Centro Novo do Maranhão,MA,Governador Nunes Freire,Santa Inês - Bacabal,-3.004521,-46.526022,16432
2103208,Chapadinha,MA,Chapadinha,São Luís,-3.797215,-43.442296,84564
2103257,Cidelândia,MA,Imperatriz,Imperatriz,-5.078130,-47.839893,13131
2103307,Codó,MA,Codó,Caxias,-4.666616,-43.927166,118272
2103406,Coelho Neto,MA,Caxias,Caxias,-4.205032,-43.105773,42774
2103505,Colinas,MA,Colinas,Presidente Dutra,-6.005010,-44.242410,41826
2103554,Conceição do Lago-Açu,MA,Bacabal,Santa Inês - Bacabal,-3.769984,-44.790237,15291
2103604,Coroatá,MA,Codó,Caxias,-4.115015,-44.195169,61324
2103703,Cururupu,MA,Cururupu,São Luís,-1.605010,-44.830718,32598
2103752,Davinópolis,MA,Imperatriz,Imperatriz,-5.584107,-47.307779,14863
2103802,Dom Pedro,MA,Presidente Dutra,Presidente Dutra,-5.025487,-44.410120,23607
2103901,Duque Bacelar,MA,Caxias,Caxias,-4.116350,-43.001507,10439
2104008,Esperantinópolis,MA,Pedreiras,Santa Inês - Bacabal,-4.905542,-44.847921,18743
2104057,Estreito,MA,Imperatriz,Imperatriz,-6.768188,-47.218624,34293
2104073,Feira Nova do Maranhão,MA,Balsas,Imperatriz,-7.017852,-46.625666,8239
2104081,Fernando Falcão,MA,Barra do Corda,Imperatriz,-6.222931,-45.359686,11250
2104099,Formosa da Serra Negra,MA,Barra do Corda,Imperatriz,-6.588455,-46.113961,18164
2104107,Fortaleza dos Nogueiras,MA,Balsas,Imperatriz,-6.868772,-46.065200,12974
2104206,Fortuna,MA,Presidente Dutra,Presidente Dutra,-5.601337,-44.000607,17348
2104305,Godofredo Viana,MA,Governador Nunes Freire,Santa Inês - Bacabal,-1.308750,-45.743075,10425
2104404,Gonçalves Dias,MA,Presidente Dutra,Presidente Dutra,-5.157753,-44.185040,17580
2104503,Governador Archer,MA,Presidente Dutra,Presidente Dutra,-4.991371,-44.205807,10480
2104552,Governador Edison Lobão,MA,Imperatriz,Imperatriz,-5.716968,-47.323126,19010
2104602,Governador Eugênio Barros,MA,Presidente Dutra,Presidente Dutra,-5.381138,-44.018525,14269
2104628,Governador Luiz Rocha,MA,Presidente Dutra,Presidente Dutra,-5.521743,-44.080039,7213
2104651,Governador Newton Bello,MA,Santa Inês,Santa Inês - Bacabal,-3.410905,-45.963986,11004
2104677,Governador Nunes Freire,MA,Governador Nunes Freire,Santa Inês - Bacabal,-2.090221,-45.814458,23493
2104701,Graça Aranha,MA,Presidente Dutra,Presidente Dutra,-5.419112,-44.329982,6160
2104800,Grajaú,MA,Barra do Corda,Imperatriz,-5.828777,-45.965241,75281
2104909,Guimarães,MA,Cururupu,São Luís,-2.141295,-44.652263,10412
2105005,Humberto de Campos,MA,Barreirinhas,São Luís,-2.581185,-43.577835,26552
2105104,Icatu,MA,São Luís,São Luís,-2.547800,-43.825741,25332
2105153,Igarapé do Meio,MA,Santa Inês,Santa Inês - Bacabal,-3.657257,-45.129121,14411
2105203,Igarapé Grande,MA,Pedreiras,Santa Inês - Bacabal,-4.586208,-44.840825,10460
2105302,Imperatriz,MA,Imperatriz,Imperatriz,-5.370040,-47.579513,286383
2105351,Itaipava do Grajaú,MA,Barra do Corda,Imperatriz,-5.193462,-45.639862,14142
2105401,Itapecuru Mirim,MA,Itapecuru Mirim,São Luís,-3.362329,-44.282318,62260
2105427,Itinga do Maranhão,MA,Açailândia,Imperatriz,-4.242530,-47.264721,22863
2105450,Jatobá,MA,Colinas,Presidente Dutra,-5.861692,-44.305942,7577
2105476,Jenipapo dos Vieiras,MA,Barra do Corda,Imperatriz,-5.359870,-45.528074,17555
2105500,João Lisboa,MA,Imperatriz,Imperatriz,-5.242811,-47.152557,25331
2105609,Joselândia,MA,Pedreiras,Santa Inês - Bacabal,-5.018605,-44.770441,15221
2105658,Junco do Maranhão,MA,Governador Nunes Freire,Santa Inês - Bacabal,-1.872757,-46.074264,5287
2105708,Lago da Pedra,MA,Bacabal,Santa Inês - Bacabal,-4.746585,-45.192094,45857
2105807,Lago do Junco,MA,Pedreiras,Santa Inês - Bacabal,-4.526757,-44.967679,9676
2105906,Lago Verde,MA,Bacabal,Santa Inês - Bacabal,-3.966914,-44.822593,15062
2105922,Lagoa do Mato,MA,São João dos Patos,Presidente Dutra,-6.006979,-43.544139,10804
2105948,Lago dos Rodrigues,MA,Pedreiras,Santa Inês - Bacabal,-4.589886,-44.932721,8963
2105963,Lagoa Grande do Maranhão,MA,Bacabal,Santa Inês - Bacabal,-4.898975,-45.414281,11749
2105989,Lajeado Novo,MA,Imperatriz,Imperatriz,-6.090937,-46.967300,7236
2106003,Lima Campos,MA,Pedreiras,Santa Inês - Bacabal,-4.564650,-44.492092,11560
2106102,Loreto,MA,Balsas,Imperatriz,-7.144735,-45.237662,11891
2106201,Luís Domingues,MA,Governador Nunes Freire,Santa Inês - Bacabal,-1.354547,-45.861460,7379
2106300,Magalhães de Almeida,MA,Tutóia - Araioses,São Luís,-3.317385,-42.143769,13873
2106326,Maracaçumé,MA,Governador Nunes Freire,Santa Inês - Bacabal,-2.012426,-46.016413,21768
2106359,Marajá do Sena,MA,Bacabal,Santa Inês - Bacabal,-4.715335,-45.597788,7142
2106375,Maranhãozinho,MA,Governador Nunes Freire,Santa Inês - Bacabal,-2.421952,-45.953168,14097
2106409,Mata Roma,MA,Chapadinha,São Luís,-3.607742,-43.216758,17618
2106508,Matinha,MA,Viana,São Luís,-3.059839,-45.004733,22549
2106607,Matões,MA,Timon,Caxias,-5.366116,-43.338911,33350
2106631,Matões do Norte,MA,Itapecuru Mirim,São Luís,-3.759800,-44.471794,18087
2106672,Milagres do Maranhão,MA,Chapadinha,São Luís,-3.525245,-42.769327,9079
2106706,Mirador,MA,Colinas,Presidente Dutra,-6.499556,-45.179132,21552
2106755,Miranda do Norte,MA,Itapecuru Mirim,São Luís,-3.524338,-44.494754,24371
2106805,Mirinzal,MA,Cururupu,São Luís,-2.075124,-44.815329,14298
2106904,Monção,MA,Santa Inês,Santa Inês - Bacabal,-3.506083,-45.340293,28526
2107001,Montes Altos,MA,Imperatriz,Imperatriz,-5.890771,-47.038351,9304
2107100,Morros,MA,São Luís,São Luís,-3.028730,-43.832104,19033
2107209,Nina Rodrigues,MA,Itapecuru Mirim,São Luís,-3.452460,-43.793840,14621
2107258,Nova Colinas,MA,Balsas,Imperatriz,-7.167364,-46.264364,5152
2107308,Nova Iorque,MA,São João dos Patos,Presidente Dutra,-6.799964,-44.036791,4405
2107357,Nova Olinda do Maranhão,MA,Santa Inês,Santa Inês - Bacabal,-2.976213,-46.040247,14302
2107407,Olho d'Água das Cunhãs,MA,Bacabal,Santa Inês - Bacabal,-4.112833,-45.111789,18281
2107456,Olinda Nova do Maranhão,MA,Viana,São Luís,-2.971900,-45.017325,13932
2107506,Paço do Lumiar,MA,São Luís,São Luís,-2.496345,-44.127109,153903
2107605,Palmeirândia,MA,Pinheiro,São Luís,-2.678913,-45.052127,21702
2107704,Paraibano,MA,São João dos Patos,Presidente Dutra,-6.400229,-43.903371,18564
2107803,Parnarama,MA,Timon,Caxias,-5.593938,-43.508633,32212
2107902,Passagem Franca,MA,São João dos Patos,Presidente Dutra,-6.143778,-43.751635,17590
2108009,Pastos Bons,MA,São João dos Patos,Presidente Dutra,-6.712915,-44.183969,19284
2108058,Paulino Neves,MA,Tutóia - Araioses,São Luís,-2.840400,-42.581737,17625
2108108,Paulo Ramos,MA,Bacabal,Santa Inês - Bacabal,-4.536554,-45.424758,20803
2108207,Pedreiras,MA,Pedreiras,Santa Inês - Bacabal,-4.673388,-44.605685,38239
2108256,Pedro do Rosário,MA,Pinheiro,São Luís,-2.924046,-45.389571,24989
2108306,Penalva,MA,Viana,São Luís,-3.262594,-45.289229,33463
2108405,Peri Mirim,MA,Pinheiro,São Luís,-2.564933,-44.892633,11187
2108454,Peritoró,MA,Codó,Caxias,-4.415118,-44.260200,20896
2108504,Pindaré-Mirim,MA,Santa Inês,Santa Inês - Bacabal,-3.677631,-45.428638,32560
2108603,Pinheiro,MA,Pinheiro,São Luís,-2.531093,-45.102918,88241
2108702,Pio XII,MA,Santa Inês,Santa Inês - Bacabal,-3.859050,-45.118706,22378
2108801,Pirapemas,MA,Itapecuru Mirim,São Luís,-3.776659,-44.213759,18143
2108900,Poção de Pedras,MA,Pedreiras,Santa Inês - Bacabal,-4.797826,-44.868274,17351
2109007,Porto Franco,MA,Imperatriz,Imperatriz,-6.359107,-47.145798,24618
2109056,Porto Rico do Maranhão,MA,Cururupu,São Luís,-1.894094,-44.635682,6092
2109106,Presidente Dutra,MA,Presidente Dutra,Presidente Dutra,-5.287396,-44.451621,46631
2109205,Presidente Juscelino,MA,São Luís,São Luís,-3.108233,-44.068400,11616
2109239,Presidente Médici,MA,Governador Nunes Freire,Santa Inês - Bacabal,-2.293117,-45.751717,4690
2109270,Presidente Sarney,MA,Pinheiro,São Luís,-2.628138,-45.407669,17936
2109304,Presidente Vargas,MA,Itapecuru Mirim,São Luís,-3.392407,-43.992753,10791
2109403,Primeira Cruz,MA,Barreirinhas,São Luís,-2.701067,-43.370939,13918
2109452,Raposa,MA,São Luís,São Luís,-2.448370,-44.092310,32246
